datetime,channel_44,channel_45,channel_46,channel_44_isAnomaly,channel_44_anomalyId,channel_45_isAnomaly,channel_45_anomalyId,channel_46_isAnomaly,channel_46_anomalyId
2000-02-09 08:31:08.847000+00:00,0.798391,0.8236371,0.7678293,0,,0,,0,
2000-02-09 08:31:16.347000+00:00,0.80311453,0.8066803,0.7762732,0,,0,,0,
2000-02-09 08:31:46.347000+00:00,0.80705017,0.8083749,0.771206,0,,0,,0,
2000-02-09 08:32:16.347000+00:00,0.80154,0.80243975,0.7771177,0,,0,,0,
2000-02-09 08:32:46.347000+00:00,0.8046877,0.8066803,0.7779622,0,,0,,0,
2000-02-09 08:33:16.347000+00:00,0.7976044,0.8066803,0.7779622,0,,0,,0,
2000-02-09 08:33:46.347000+00:00,0.79681647,0.8075276,0.7796513,0,,0,,0,
2000-02-09 08:34:16.347000+00:00,0.80154,0.8075276,0.7821849,0,,0,,0,
2000-02-09 08:34:46.347000+00:00,0.798391,0.8083749,0.7838739,0,,0,,0,
2000-02-09 08:35:16.347000+00:00,0.79681647,0.8100709,0.7804958,0,,0,,0,
2000-02-09 08:35:46.347000+00:00,0.80075204,0.8075276,0.7821849,0,,0,,0,
2000-02-09 08:36:16.347000+00:00,0.79681647,0.8075276,0.7804958,0,,0,,0,
2000-02-09 08:36:46.347000+00:00,0.79366744,0.8092236,0.77289504,0,,0,,0,
2000-02-09 08:37:16.347000+00:00,0.80075204,0.8083749,0.7771177,0,,0,,0,
2000-02-09 08:37:46.347000+00:00,0.79445535,0.8092236,0.7838739,0,,0,,0,
2000-02-09 08:38:16.347000+00:00,0.7976044,0.8100709,0.7830294,0,,0,,0,
2000-02-09 08:38:46.347000+00:00,0.7897318,0.8117668,0.7804958,0,,0,,0,
2000-02-09 08:39:16.347000+00:00,0.79288083,0.8126155,0.7796513,0,,0,,0,
2000-02-09 08:39:46.347000+00:00,0.79445535,0.8100709,0.7838739,0,,0,,0,
2000-02-09 08:40:16.347000+00:00,0.79366744,0.8109195,0.785563,0,,0,,0,
2000-02-09 08:40:46.347000+00:00,0.7913063,0.8109195,0.7804958,0,,0,,0,
2000-02-09 08:41:08.847000+00:00,0.8046877,0.81855065,0.7627621,0,,0,,0,
2000-02-09 08:41:16.347000+00:00,0.79288083,0.81431144,0.7796513,0,,0,,0,
2000-02-09 08:41:46.347000+00:00,0.79288083,0.8126155,0.77880675,0,,0,,0,
2000-02-09 08:42:16.347000+00:00,0.79524195,0.8126155,0.7804958,0,,0,,0,
2000-02-09 08:42:46.347000+00:00,0.7920929,0.816006,0.7796513,0,,0,,0,
2000-02-09 08:43:16.347000+00:00,0.79445535,0.8134628,0.7830294,0,,0,,0,
2000-02-09 08:43:46.347000+00:00,0.79445535,0.8126155,0.7821849,0,,0,,0,
2000-02-09 08:44:16.347000+00:00,0.79445535,0.81685466,0.7737396,0,,0,,0,
2000-02-09 08:44:46.347000+00:00,0.78894526,0.817702,0.7804958,0,,0,,0,
2000-02-09 08:45:16.347000+00:00,0.79445535,0.816006,0.7796513,0,,0,,0,
2000-02-09 08:45:46.347000+00:00,0.7920929,0.817702,0.77880675,0,,0,,0,
2000-02-09 08:46:16.347000+00:00,0.79524195,0.816006,0.77880675,0,,0,,0,
2000-02-09 08:46:46.347000+00:00,0.79524195,0.817702,0.77289504,0,,0,,0,
2000-02-09 08:47:16.347000+00:00,0.7905198,0.816006,0.77880675,0,,0,,0,
2000-02-09 08:47:46.347000+00:00,0.7913063,0.8193979,0.7737396,0,,0,,0,
2000-02-09 08:48:16.347000+00:00,0.7920929,0.8193979,0.771206,0,,0,,0,
2000-02-09 08:48:46.347000+00:00,0.79366744,0.8202466,0.7804958,0,,0,,0,
2000-02-09 08:49:16.347000+00:00,0.7920929,0.8219412,0.7771177,0,,0,,0,
2000-02-09 08:49:46.347000+00:00,0.79445535,0.8219412,0.7703615,0,,0,,0,
2000-02-09 08:50:16.347000+00:00,0.7913063,0.8219412,0.771206,0,,0,,0,
2000-02-09 08:50:46.347000+00:00,0.7920929,0.82109386,0.7636066,0,,0,,0,
2000-02-09 08:51:08.847000+00:00,0.80390114,0.8083749,0.77289504,0,,0,,0,
2000-02-09 08:51:16.347000+00:00,0.7897318,0.82278985,0.7771177,0,,0,,0,
2000-02-09 08:51:46.347000+00:00,0.7976044,0.82109386,0.771206,0,,0,,0,
2000-02-09 08:52:16.347000+00:00,0.79288083,0.8244858,0.76951694,0,,0,,0,
2000-02-09 08:52:46.347000+00:00,0.7913063,0.8193979,0.7686724,0,,0,,0,
2000-02-09 08:53:16.347000+00:00,0.79524195,0.82278985,0.7678293,0,,0,,0,
2000-02-09 08:53:46.347000+00:00,0.7881573,0.82278985,0.7661402,0,,0,,0,
2000-02-09 08:54:16.347000+00:00,0.79445535,0.8193979,0.76951694,0,,0,,0,
2000-02-09 08:54:46.347000+00:00,0.79524195,0.8244858,0.76698476,0,,0,,0,
2000-02-09 08:55:16.347000+00:00,0.79445535,0.8236371,0.76951694,0,,0,,0,
2000-02-09 08:55:46.347000+00:00,0.79288083,0.8236371,0.7678293,0,,0,,0,
2000-02-09 08:56:16.347000+00:00,0.7991775,0.8236371,0.76445115,0,,0,,0,
2000-02-09 08:56:46.347000+00:00,0.79681647,0.8193979,0.76698476,0,,0,,0,
2000-02-09 08:57:16.347000+00:00,0.7976044,0.82278985,0.7652957,0,,0,,0,
2000-02-09 08:57:46.347000+00:00,0.79602987,0.82109386,0.7661402,0,,0,,0,
2000-02-09 08:58:16.347000+00:00,0.79681647,0.8236371,0.76445115,0,,0,,0,
2000-02-09 08:58:46.347000+00:00,0.79602987,0.8236371,0.7652957,0,,0,,0,
2000-02-09 08:59:16.347000+00:00,0.798391,0.8219412,0.75516135,0,,0,,0,
2000-02-09 08:59:46.347000+00:00,0.8023266,0.8236371,0.7619176,0,,0,,0,
2000-02-09 09:00:16.347000+00:00,0.7976044,0.82278985,0.7627621,0,,0,,0,
2000-02-09 09:00:46.347000+00:00,0.80075204,0.82278985,0.76445115,0,,0,,0,
2000-02-09 09:01:08.847000+00:00,0.79681647,0.8075276,0.78134036,0,,0,,0,
2000-02-09 09:01:16.347000+00:00,0.79602987,0.8244858,0.7636066,0,,0,,0,
2000-02-09 09:01:46.347000+00:00,0.7991775,0.8244858,0.76698476,0,,0,,0,
2000-02-09 09:02:16.347000+00:00,0.80311453,0.8202466,0.7636066,0,,0,,0,
2000-02-09 09:02:46.347000+00:00,0.8062622,0.82109386,0.7636066,0,,0,,0,
2000-02-09 09:03:16.347000+00:00,0.80705017,0.8193979,0.7636066,0,,0,,0,
2000-02-09 09:03:46.347000+00:00,0.80390114,0.81855065,0.7627621,0,,0,,0,
2000-02-09 09:04:16.347000+00:00,0.80075204,0.8202466,0.76445115,0,,0,,0,
2000-02-09 09:04:46.347000+00:00,0.80390114,0.81855065,0.7636066,0,,0,,0,
2000-02-09 09:05:16.347000+00:00,0.80311453,0.82109386,0.7619176,0,,0,,0,
2000-02-09 09:05:46.347000+00:00,0.80547565,0.817702,0.7568504,0,,0,,0,
2000-02-09 09:06:16.347000+00:00,0.80547565,0.8202466,0.7568504,0,,0,,0,
2000-02-09 09:06:46.347000+00:00,0.8046877,0.8151587,0.76445115,0,,0,,0,
2000-02-09 09:07:16.347000+00:00,0.8062622,0.81685466,0.7652957,0,,0,,0,
2000-02-09 09:07:46.347000+00:00,0.80390114,0.816006,0.76951694,0,,0,,0,
2000-02-09 09:08:16.347000+00:00,0.80547565,0.8151587,0.7636066,0,,0,,0,
2000-02-09 09:08:46.347000+00:00,0.8078367,0.8134628,0.7678293,0,,0,,0,
2000-02-09 09:09:16.347000+00:00,0.8078367,0.816006,0.76107305,0,,0,,0,
2000-02-09 09:09:46.347000+00:00,0.81098574,0.8151587,0.7627621,0,,0,,0,
2000-02-09 09:10:16.347000+00:00,0.8062622,0.8126155,0.76445115,0,,0,,0,
2000-02-09 09:10:46.347000+00:00,0.8062622,0.81431144,0.76698476,0,,0,,0,
2000-02-09 09:11:08.847000+00:00,0.7913063,0.816006,0.7771177,0,,0,,0,
2000-02-09 09:11:16.347000+00:00,0.8078367,0.8134628,0.7652957,0,,0,,0,
2000-02-09 09:11:46.347000+00:00,0.8078367,0.8109195,0.77205056,0,,0,,0,
2000-02-09 09:12:16.347000+00:00,0.80547565,0.8126155,0.76951694,0,,0,,0,
2000-02-09 09:12:46.347000+00:00,0.80705017,0.8100709,0.7686724,0,,0,,0,
2000-02-09 09:13:16.347000+00:00,0.8078367,0.8126155,0.76698476,0,,0,,0,
2000-02-09 09:13:46.347000+00:00,0.8078367,0.8092236,0.7737396,0,,0,,0,
2000-02-09 09:14:16.347000+00:00,0.8046877,0.8117668,0.7678293,0,,0,,0,
2000-02-09 09:14:46.347000+00:00,0.81177235,0.8126155,0.7678293,0,,0,,0,
2000-02-09 09:15:16.347000+00:00,0.8078367,0.8109195,0.7686724,0,,0,,0,
2000-02-09 09:15:46.347000+00:00,0.8062622,0.8109195,0.76951694,0,,0,,0,
2000-02-09 09:16:16.347000+00:00,0.81177235,0.8092236,0.77205056,0,,0,,0,
2000-02-09 09:16:46.347000+00:00,0.80547565,0.8083749,0.7661402,0,,0,,0,
2000-02-09 09:17:16.347000+00:00,0.8086247,0.8083749,0.7737396,0,,0,,0,
2000-02-09 09:17:46.347000+00:00,0.8046877,0.8066803,0.77542865,0,,0,,0,
2000-02-09 09:18:16.347000+00:00,0.8078367,0.8109195,0.77289504,0,,0,,0,
2000-02-09 09:18:46.347000+00:00,0.8046877,0.8092236,0.77542865,0,,0,,0,
2000-02-09 09:19:16.347000+00:00,0.80390114,0.8092236,0.7779622,0,,0,,0,
2000-02-09 09:19:46.347000+00:00,0.80311453,0.8100709,0.7762732,0,,0,,0,
2000-02-09 09:20:16.347000+00:00,0.80311453,0.8092236,0.78134036,0,,0,,0,
2000-02-09 09:20:46.347000+00:00,0.8023266,0.8109195,0.7762732,0,,0,,0,
2000-02-09 09:21:08.847000+00:00,0.79681647,0.8236371,0.76698476,0,,0,,0,
2000-02-09 09:21:16.347000+00:00,0.80390114,0.8075276,0.7762732,0,,0,,0,
2000-02-09 09:21:46.347000+00:00,0.7999655,0.8075276,0.7821849,0,,0,,0,
2000-02-09 09:22:16.347000+00:00,0.8023266,0.8058317,0.7737396,0,,0,,0,
2000-02-09 09:22:46.347000+00:00,0.7999655,0.8100709,0.7796513,0,,0,,0,
2000-02-09 09:23:16.347000+00:00,0.79602987,0.8083749,0.7762732,0,,0,,0,
2000-02-09 09:23:46.347000+00:00,0.7999655,0.8075276,0.7830294,0,,0,,0,
2000-02-09 09:24:16.347000+00:00,0.79681647,0.8109195,0.7796513,0,,0,,0,
2000-02-09 09:24:46.347000+00:00,0.79681647,0.8092236,0.7804958,0,,0,,0,
2000-02-09 09:25:16.347000+00:00,0.7976044,0.8075276,0.7804958,0,,0,,0,
2000-02-09 09:25:46.347000+00:00,0.79602987,0.8075276,0.7838739,0,,0,,0,
2000-02-09 09:26:16.347000+00:00,0.79524195,0.8126155,0.7796513,0,,0,,0,
2000-02-09 09:26:46.347000+00:00,0.79524195,0.8100709,0.7821849,0,,0,,0,
2000-02-09 09:27:16.347000+00:00,0.79445535,0.8109195,0.7821849,0,,0,,0,
2000-02-09 09:27:46.347000+00:00,0.798391,0.8109195,0.7821849,0,,0,,0,
2000-02-09 09:28:16.347000+00:00,0.79524195,0.8117668,0.7838739,0,,0,,0,
2000-02-09 09:28:46.347000+00:00,0.79524195,0.8117668,0.7804958,0,,0,,0,
2000-02-09 09:29:16.347000+00:00,0.79366744,0.8126155,0.7804958,0,,0,,0,
2000-02-09 09:29:46.347000+00:00,0.79524195,0.8109195,0.7796513,0,,0,,0,
2000-02-09 09:30:16.347000+00:00,0.7976044,0.8126155,0.78134036,0,,0,,0,
2000-02-09 09:30:46.347000+00:00,0.79445535,0.8117668,0.78134036,0,,0,,0,
2000-02-09 09:31:08.847000+00:00,0.8062622,0.817702,0.75853944,0,,0,,0,
2000-02-09 09:31:16.347000+00:00,0.79288083,0.8126155,0.7821849,0,,0,,0,
2000-02-09 09:31:46.347000+00:00,0.7913063,0.8134628,0.7838739,0,,0,,0,
2000-02-09 09:32:16.347000+00:00,0.79366744,0.8134628,0.7838739,0,,0,,0,
2000-02-09 09:32:46.347000+00:00,0.7913063,0.81431144,0.7804958,0,,0,,0,
2000-02-09 09:33:16.347000+00:00,0.7905198,0.817702,0.7762732,0,,0,,0,
2000-02-09 09:33:46.347000+00:00,0.7913063,0.817702,0.7771177,0,,0,,0,
2000-02-09 09:34:16.347000+00:00,0.79445535,0.81431144,0.7762732,0,,0,,0,
2000-02-09 09:34:46.347000+00:00,0.7920929,0.816006,0.7821849,0,,0,,0,
2000-02-09 09:35:16.347000+00:00,0.7913063,0.81855065,0.7771177,0,,0,,0,
2000-02-09 09:35:46.347000+00:00,0.79288083,0.81855065,0.7745841,0,,0,,0,
2000-02-09 09:36:16.347000+00:00,0.7920929,0.817702,0.77542865,0,,0,,0,
2000-02-09 09:36:46.347000+00:00,0.78658277,0.81855065,0.7804958,0,,0,,0,
2000-02-09 09:37:16.347000+00:00,0.7881573,0.8193979,0.77542865,0,,0,,0,
2000-02-09 09:37:46.347000+00:00,0.7905198,0.81855065,0.7762732,0,,0,,0,
2000-02-09 09:38:16.347000+00:00,0.7905198,0.817702,0.77542865,0,,0,,0,
2000-02-09 09:38:46.347000+00:00,0.78894526,0.8202466,0.7737396,0,,0,,0,
2000-02-09 09:39:16.347000+00:00,0.7913063,0.82278985,0.77205056,0,,0,,0,
2000-02-09 09:39:46.347000+00:00,0.7920929,0.8219412,0.7771177,0,,0,,0,
2000-02-09 09:40:16.347000+00:00,0.7897318,0.8193979,0.77205056,0,,0,,0,
2000-02-09 09:40:46.347000+00:00,0.79366744,0.82109386,0.7737396,0,,0,,0,
2000-02-09 09:41:08.847000+00:00,0.8086247,0.8075276,0.7703615,0,,0,,0,
2000-02-09 09:41:16.347000+00:00,0.79681647,0.82109386,0.771206,0,,0,,0,
2000-02-09 09:41:46.347000+00:00,0.7920929,0.82278985,0.7686724,0,,0,,0,
2000-02-09 09:42:16.347000+00:00,0.79445535,0.8219412,0.76951694,0,,0,,0,
2000-02-09 09:42:46.347000+00:00,0.7991775,0.82278985,0.7678293,0,,0,,0,
2000-02-09 09:43:16.347000+00:00,0.7920929,0.8244858,0.7678293,0,,0,,0,
2000-02-09 09:43:46.347000+00:00,0.79524195,0.8244858,0.7619176,0,,0,,0,
2000-02-09 09:44:16.347000+00:00,0.79524195,0.82278985,0.7661402,0,,0,,0,
2000-02-09 09:44:46.347000+00:00,0.7991775,0.82278985,0.7678293,0,,0,,0,
2000-02-09 09:45:16.347000+00:00,0.7920929,0.82278985,0.7661402,0,,0,,0,
2000-02-09 09:45:46.347000+00:00,0.79524195,0.8236371,0.7652957,0,,0,,0,
2000-02-09 09:46:16.347000+00:00,0.79602987,0.8236371,0.76107305,0,,0,,0,
2000-02-09 09:46:46.347000+00:00,0.79681647,0.8244858,0.7627621,0,,0,,0,
2000-02-09 09:47:16.347000+00:00,0.798391,0.8244858,0.7627621,0,,0,,0,
2000-02-09 09:47:46.347000+00:00,0.79602987,0.82278985,0.7678293,0,,0,,0,
2000-02-09 09:48:16.347000+00:00,0.79681647,0.8193979,0.76445115,0,,0,,0,
2000-02-09 09:48:46.347000+00:00,0.798391,0.8236371,0.7636066,0,,0,,0,
2000-02-09 09:49:16.347000+00:00,0.80075204,0.8236371,0.7602285,0,,0,,0,
2000-02-09 09:49:46.347000+00:00,0.7991775,0.8219412,0.76445115,0,,0,,0,
2000-02-09 09:50:16.347000+00:00,0.7991775,0.8236371,0.75853944,0,,0,,0,
2000-02-09 09:50:46.347000+00:00,0.798391,0.82278985,0.7543168,0,,0,,0,
2000-02-09 09:51:08.847000+00:00,0.7999655,0.8075276,0.78471845,0,,0,,0,
2000-02-09 09:51:16.347000+00:00,0.7999655,0.8219412,0.7619176,0,,0,,0,
2000-02-09 09:51:46.347000+00:00,0.8023266,0.8193979,0.7619176,0,,0,,0,
2000-02-09 09:52:16.347000+00:00,0.80390114,0.8202466,0.7627621,0,,0,,0,
2000-02-09 09:52:46.347000+00:00,0.8046877,0.8193979,0.7652957,0,,0,,0,
2000-02-09 09:53:16.347000+00:00,0.80311453,0.81855065,0.7636066,0,,0,,0,
2000-02-09 09:53:46.347000+00:00,0.80390114,0.82109386,0.7619176,0,,0,,0,
2000-02-09 09:54:16.347000+00:00,0.7991775,0.82109386,0.76445115,0,,0,,0,
2000-02-09 09:54:46.347000+00:00,0.80705017,0.81855065,0.76107305,0,,0,,0,
2000-02-09 09:55:16.347000+00:00,0.8023266,0.8193979,0.7652957,0,,0,,0,
2000-02-09 09:55:46.347000+00:00,0.80390114,0.81685466,0.7636066,0,,0,,0,
2000-02-09 09:56:16.347000+00:00,0.80705017,0.816006,0.7636066,0,,0,,0,
2000-02-09 09:56:46.347000+00:00,0.80705017,0.8151587,0.7661402,0,,0,,0,
2000-02-09 09:57:16.347000+00:00,0.8086247,0.816006,0.759384,0,,0,,0,
2000-02-09 09:57:46.347000+00:00,0.80311453,0.81685466,0.7652957,0,,0,,0,
2000-02-09 09:58:16.347000+00:00,0.8101992,0.81431144,0.7619176,0,,0,,0,
2000-02-09 09:58:46.347000+00:00,0.8086247,0.81431144,0.7661402,0,,0,,0,
2000-02-09 09:59:16.347000+00:00,0.8023266,0.81685466,0.76698476,0,,0,,0,
2000-02-09 09:59:46.347000+00:00,0.80547565,0.8134628,0.7678293,0,,0,,0,
2000-02-09 10:00:16.347000+00:00,0.8094112,0.8134628,0.76445115,0,,0,,0,
2000-02-09 10:00:46.347000+00:00,0.8062622,0.8134628,0.76698476,0,,0,,0,
2000-02-09 10:01:08.847000+00:00,0.7905198,0.81855065,0.7745841,0,,0,,0,
2000-02-09 10:01:16.347000+00:00,0.8046877,0.8126155,0.76698476,0,,0,,0,
2000-02-09 10:01:46.347000+00:00,0.81098574,0.8126155,0.7661402,0,,0,,0,
2000-02-09 10:02:16.347000+00:00,0.80705017,0.8134628,0.7661402,0,,0,,0,
2000-02-09 10:02:46.347000+00:00,0.8023266,0.8126155,0.76951694,0,,0,,0,
2000-02-09 10:03:16.347000+00:00,0.80705017,0.8092236,0.76951694,0,,0,,0,
2000-02-09 10:03:46.347000+00:00,0.8062622,0.8109195,0.7686724,0,,0,,0,
2000-02-09 10:04:16.347000+00:00,0.8062622,0.8083749,0.7703615,0,,0,,0,
2000-02-09 10:04:46.347000+00:00,0.8078367,0.8092236,0.7678293,0,,0,,0,
2000-02-09 10:05:16.347000+00:00,0.80705017,0.8100709,0.7703615,0,,0,,0,
2000-02-09 10:05:46.347000+00:00,0.80154,0.8058317,0.76951694,0,,0,,0,
2000-02-09 10:06:16.347000+00:00,0.80390114,0.8083749,0.77289504,0,,0,,0,
2000-02-09 10:06:46.347000+00:00,0.8078367,0.8066803,0.76951694,0,,0,,0,
2000-02-09 10:07:16.347000+00:00,0.80390114,0.8100709,0.7745841,0,,0,,0,
2000-02-09 10:07:46.347000+00:00,0.798391,0.8092236,0.7686724,0,,0,,0,
2000-02-09 10:08:16.347000+00:00,0.80154,0.8058317,0.7796513,0,,0,,0,
2000-02-09 10:08:46.347000+00:00,0.8046877,0.8075276,0.77205056,0,,0,,0,
2000-02-09 10:09:16.347000+00:00,0.80311453,0.8075276,0.77289504,0,,0,,0,
2000-02-09 10:09:46.347000+00:00,0.80311453,0.8092236,0.77542865,0,,0,,0,
2000-02-09 10:10:16.347000+00:00,0.80311453,0.8092236,0.7779622,0,,0,,0,
2000-02-09 10:10:46.347000+00:00,0.80154,0.8092236,0.7771177,0,,0,,0,
2000-02-09 10:11:08.847000+00:00,0.79681647,0.82109386,0.7652957,0,,0,,0,
2000-02-09 10:11:16.347000+00:00,0.8023266,0.8058317,0.7804958,0,,0,,0,
2000-02-09 10:11:46.347000+00:00,0.798391,0.8075276,0.7796513,0,,0,,0,
2000-02-09 10:12:16.347000+00:00,0.80154,0.8075276,0.77880675,0,,0,,0,
2000-02-09 10:12:46.347000+00:00,0.798391,0.8075276,0.7796513,0,,0,,0,
2000-02-09 10:13:16.347000+00:00,0.79524195,0.8100709,0.7821849,0,,0,,0,
2000-02-09 10:13:46.347000+00:00,0.79681647,0.8058317,0.77880675,0,,0,,0,
2000-02-09 10:14:16.347000+00:00,0.7999655,0.8092236,0.77880675,0,,0,,0,
2000-02-09 10:14:46.347000+00:00,0.79681647,0.8109195,0.7796513,0,,0,,0,
2000-02-09 10:15:16.347000+00:00,0.79602987,0.8083749,0.78134036,0,,0,,0,
2000-02-09 10:15:46.347000+00:00,0.79602987,0.8117668,0.7796513,0,,0,,0,
2000-02-09 10:16:16.347000+00:00,0.79524195,0.8083749,0.77880675,0,,0,,0,
2000-02-09 10:16:46.347000+00:00,0.79602987,0.8092236,0.7796513,0,,0,,0,
2000-02-09 10:17:16.347000+00:00,0.798391,0.8109195,0.77880675,0,,0,,0,
2000-02-09 10:17:46.347000+00:00,0.79602987,0.8092236,0.7821849,0,,0,,0,
2000-02-09 10:18:16.347000+00:00,0.79524195,0.8126155,0.7779622,0,,0,,0,
2000-02-09 10:18:46.347000+00:00,0.79366744,0.8092236,0.7796513,0,,0,,0,
2000-02-09 10:19:16.347000+00:00,0.79366744,0.8109195,0.7821849,0,,0,,0,
2000-02-09 10:19:46.347000+00:00,0.79366744,0.8134628,0.7779622,0,,0,,0,
2000-02-09 10:20:16.347000+00:00,0.7920929,0.8117668,0.7779622,0,,0,,0,
2000-02-09 10:20:46.347000+00:00,0.7913063,0.816006,0.7796513,0,,0,,0,
2000-02-09 10:21:08.847000+00:00,0.8023266,0.8193979,0.7678293,0,,0,,0,
2000-02-09 10:21:16.347000+00:00,0.79366744,0.8109195,0.77880675,0,,0,,0,
2000-02-09 10:21:46.347000+00:00,0.7913063,0.8151587,0.7804958,0,,0,,0,
2000-02-09 10:22:16.347000+00:00,0.79366744,0.81431144,0.77880675,0,,0,,0,
2000-02-09 10:22:46.347000+00:00,0.79524195,0.8134628,0.77880675,0,,0,,0,
2000-02-09 10:23:16.347000+00:00,0.7913063,0.8151587,0.7745841,0,,0,,0,
2000-02-09 10:23:46.347000+00:00,0.7920929,0.8126155,0.7771177,0,,0,,0,
2000-02-09 10:24:16.347000+00:00,0.78737074,0.816006,0.77880675,0,,0,,0,
2000-02-09 10:24:46.347000+00:00,0.79445535,0.81431144,0.7779622,0,,0,,0,
2000-02-09 10:25:16.347000+00:00,0.7905198,0.81431144,0.7745841,0,,0,,0,
2000-02-09 10:25:46.347000+00:00,0.7897318,0.81685466,0.7737396,0,,0,,0,
2000-02-09 10:26:16.347000+00:00,0.7905198,0.81855065,0.7745841,0,,0,,0,
2000-02-09 10:26:46.347000+00:00,0.7920929,0.81685466,0.7627621,0,,0,,0,
2000-02-09 10:27:16.347000+00:00,0.7905198,0.81855065,0.7745841,0,,0,,0,
2000-02-09 10:27:46.347000+00:00,0.7897318,0.817702,0.76951694,0,,0,,0,
2000-02-09 10:28:16.347000+00:00,0.78894526,0.8219412,0.771206,0,,0,,0,
2000-02-09 10:28:46.347000+00:00,0.79445535,0.82109386,0.7703615,0,,0,,0,
2000-02-09 10:29:16.347000+00:00,0.7976044,0.8193979,0.76951694,0,,0,,0,
2000-02-09 10:29:46.347000+00:00,0.79366744,0.8193979,0.7737396,0,,0,,0,
2000-02-09 10:30:16.347000+00:00,0.7913063,0.817702,0.7703615,0,,0,,0,
2000-02-09 10:30:46.347000+00:00,0.7920929,0.82278985,0.7678293,0,,0,,0,
2000-02-09 10:31:08.847000+00:00,0.80390114,0.8041357,0.77289504,0,,0,,0,
2000-02-09 10:31:16.347000+00:00,0.79445535,0.82278985,0.7686724,0,,0,,0,
2000-02-09 10:31:46.347000+00:00,0.78894526,0.8236371,0.76698476,0,,0,,0,
2000-02-09 10:32:16.347000+00:00,0.7905198,0.82109386,0.76698476,0,,0,,0,
2000-02-09 10:32:46.347000+00:00,0.7920929,0.82109386,0.7652957,0,,0,,0,
2000-02-09 10:33:16.347000+00:00,0.79366744,0.82109386,0.7678293,0,,0,,0,
2000-02-09 10:33:46.347000+00:00,0.79602987,0.82109386,0.7652957,0,,0,,0,
2000-02-09 10:34:16.347000+00:00,0.7913063,0.82278985,0.7661402,0,,0,,0,
2000-02-09 10:34:46.347000+00:00,0.79602987,0.8244858,0.76445115,0,,0,,0,
2000-02-09 10:35:16.347000+00:00,0.79602987,0.8236371,0.7619176,0,,0,,0,
2000-02-09 10:35:46.347000+00:00,0.79602987,0.8244858,0.7652957,0,,0,,0,
2000-02-09 10:36:16.347000+00:00,0.79366744,0.8219412,0.76445115,0,,0,,0,
2000-02-09 10:36:46.347000+00:00,0.7991775,0.8219412,0.76445115,0,,0,,0,
2000-02-09 10:37:16.347000+00:00,0.79602987,0.82278985,0.76107305,0,,0,,0,
2000-02-09 10:37:46.347000+00:00,0.79602987,0.8219412,0.7619176,0,,0,,0,
2000-02-09 10:38:16.347000+00:00,0.7976044,0.82278985,0.759384,0,,0,,0,
2000-02-09 10:38:46.347000+00:00,0.7976044,0.8202466,0.7627621,0,,0,,0,
2000-02-09 10:39:16.347000+00:00,0.80154,0.8202466,0.7636066,0,,0,,0,
2000-02-09 10:39:46.347000+00:00,0.80075204,0.82278985,0.76107305,0,,0,,0,
2000-02-09 10:40:16.347000+00:00,0.7999655,0.8193979,0.7560059,0,,0,,0,
2000-02-09 10:40:46.347000+00:00,0.80311453,0.817702,0.75516135,0,,0,,0,
2000-02-09 10:41:08.847000+00:00,0.7905198,0.8075276,0.7821849,0,,0,,0,
2000-02-09 10:41:16.347000+00:00,0.798391,0.8219412,0.759384,0,,0,,0,
2000-02-09 10:41:46.347000+00:00,0.80075204,0.81855065,0.7627621,0,,0,,0,
2000-02-09 10:42:16.347000+00:00,0.80390114,0.81855065,0.7636066,0,,0,,0,
2000-02-09 10:42:46.347000+00:00,0.80390114,0.8202466,0.759384,0,,0,,0,
2000-02-09 10:43:16.347000+00:00,0.80311453,0.81855065,0.759384,0,,0,,0,
2000-02-09 10:43:46.347000+00:00,0.8023266,0.817702,0.7636066,0,,0,,0,
2000-02-09 10:44:16.347000+00:00,0.80547565,0.8151587,0.7627621,0,,0,,0,
2000-02-09 10:44:46.347000+00:00,0.80705017,0.8151587,0.7627621,0,,0,,0,
2000-02-09 10:45:16.347000+00:00,0.80154,0.8151587,0.7627621,0,,0,,0,
2000-02-09 10:45:46.347000+00:00,0.80390114,0.817702,0.7636066,0,,0,,0,
2000-02-09 10:46:16.347000+00:00,0.8062622,0.8151587,0.7652957,0,,0,,0,
2000-02-09 10:46:46.347000+00:00,0.8078367,0.81431144,0.76445115,0,,0,,0,
2000-02-09 10:47:16.347000+00:00,0.80547565,0.8151587,0.7636066,0,,0,,0,
2000-02-09 10:47:46.347000+00:00,0.80547565,0.8134628,0.7627621,0,,0,,0,
2000-02-09 10:48:16.347000+00:00,0.80547565,0.81431144,0.76107305,0,,0,,0,
2000-02-09 10:48:46.347000+00:00,0.80705017,0.8109195,0.76445115,0,,0,,0,
2000-02-09 10:49:16.347000+00:00,0.80547565,0.8126155,0.7661402,0,,0,,0,
2000-02-09 10:49:46.347000+00:00,0.8046877,0.8109195,0.7678293,0,,0,,0,
2000-02-09 10:50:16.347000+00:00,0.80547565,0.8126155,0.76445115,0,,0,,0,
2000-02-09 10:50:46.347000+00:00,0.8094112,0.8100709,0.7678293,0,,0,,0,
2000-02-09 10:51:08.847000+00:00,0.7913063,0.816006,0.7762732,0,,0,,0,
2000-02-09 10:51:16.347000+00:00,0.80390114,0.8126155,0.7661402,0,,0,,0,
2000-02-09 10:51:46.347000+00:00,0.8023266,0.8100709,0.7703615,0,,0,,0,
